,mval_ 0,mval_ 1,mval_ 2,mval_ 3,mval_ 4,mval_ 5,mval_ 6,mval_ 7,mval_ 8,mval_ 9,mval_10,mval_11,mval_12,mval_13,mval_14,mval_15,mval_16,mval_17,mval_18,mval_19,mval_20,mval_21,mval_22,mval_23,mval_24,mval_25,mval_26,mval_27,mval_28,mval_29,mval_30,mval_31,mval_32,mval_33,mval_34,mval_35,mval_36,mval_37,mval_38,mval_39,mval_40,mval_41,mval_42,mval_43,mval_44,mval_45,mval_46
31,2093.60673741,2037.61938564,3663.33776505,2044.97864234,2045.17589336,1988.57293518,38551.7036618,3483.67308224,2071.04671605,4194.1959682,228845.617284,366605.512177,-28351.0579759,2031.76950296,2048.64981838,2095.54594983,1965.70836005,2031.4940415,2032.89031756,2000.33085152,2100.41131316,2067.69030368,2102.1733519,2092.63173597,-81485.2019639,-105281.38807,-128283.375883,2010961.37006,-17982.1000325,2106.87239896,2099.3899408,2027.62724615,2053.11588612,2074.81590395,619165.302032,-175560.534447,47525.188027,7426.58840955,1967.02856061,2061.25285293,2034.9567812,2009.83160685,2062.76005237,2101.6430382,2066.28044633,2033.42527111,2013.24932846
32,2080.78505806,2031.298767,3539.91229399,2051.7261478,2069.57203528,1932.98600317,37885.3171319,3424.5594527,2056.53410362,97756.6181094,-1246303.18961,-601640.308347,-32629.0409507,2054.95424737,2039.41424688,2134.06997371,1951.99161902,1998.98160333,1980.20136959,2038.51781303,2070.94997818,2044.80032411,2110.90747762,2107.69624922,86829.5012315,-46987.6079748,-49632.295674,-336073.772215,39554.2483545,2111.15394454,2130.93784243,2062.13665825,2045.87838089,2083.57803873,192750.933225,-92829.7830155,26009.4220685,44502.3383244,1997.7943099,2022.91213204,2048.10059291,1997.32449469,2080.39498749,2099.22050211,2079.99460267,2099.82637355,2037.11043811
33,2023.5659568,1986.75766104,3421.67913298,2088.83869348,1999.32920936,1933.28593228,36649.1153399,3367.3275808,1997.40460694,36285.5294708,-207911.230895,-325031.157191,-49868.180425,2050.74747147,2000.14304888,2078.17974758,2030.30662404,2025.40117174,1967.17466243,2043.40927976,2063.7194683,2062.60852659,2124.20638037,2088.18174492,52804.1809704,740544.088938,-86040.1016833,-127837.106329,-991486.407408,2119.89604119,2130.56954481,2072.36181906,2018.58317866,2029.09913552,67514.7079786,-144613.20482,23525.2887804,43922.8700552,2054.84056829,1991.80474961,1995.80776754,2065.5036919,2105.96034827,2068.2854106,2077.86624541,2122.61829896,2022.15780224
34,2027.28440159,2020.16547453,3549.16992755,2112.57233771,2005.64856623,1975.73830922,38338.4364038,3468.4377066,2021.51300542,-207562.668529,181117.512011,-158618.108307,100533.511733,2013.65085791,1974.54281967,2008.06785063,2055.45445523,1990.47654877,1989.97266861,2003.63652438,2025.77462358,2085.61931597,2091.19159672,2107.87218022,64594.1176733,497976.852898,89802.8148166,378507.806023,806094.140558,2079.36262598,2145.39291879,2076.69090031,2059.4787858,2079.27621099,-319642.537029,20927904.8288,37169.7221899,3688.42513903,2082.92845807,2062.48581817,2047.62839638,2091.56435414,2081.69525335,2011.910936,2011.39156325,2085.93941415,2031.38443587
35,2059.10499078,2060.20533125,3586.47811211,2090.55847388,2041.75719388,2029.5003967,38178.7256105,3497.66209259,2075.64933498,1058926.59123,-26729781.7718,383426.027291,69019.0172062,2008.37041896,2000.66642537,2069.73838805,1985.09319713,1978.47742329,1967.11404939,1949.34484267,2064.28233551,2065.79013731,2068.36209749,2055.43884111,63710.2812921,58464.8958137,-1279269.11807,31676.2519745,190161.529991,2062.1809123,2125.60585703,2112.09899232,2063.59000935,2105.62067282,-36741.5835889,-229703.121261,1672436.95871,-800424.511403,2040.41224557,2056.87173648,2007.65533454,2079.70039054,2103.28197135,2012.477352,1994.48125067,2001.58947457,2062.44109755
36,2130.36916124,2066.94499106,3541.84318456,2101.52974692,2006.45099667,2053.95285885,37795.2698527,3508.07500717,2085.12740976,223853.687649,-179190.322573,302033.659707,56299.4868299,2025.75748961,2070.56816263,2078.00973119,1951.14607774,1952.33243291,1984.71356549,1939.07251686,2079.51763728,2072.65856909,2068.77441245,2051.50497531,54884.3576736,476598.169135,-1630445.8892,177361.242717,21995.8571092,2025.76703361,2081.68185221,2083.5991806,1992.17519981,2031.04880496,-129842.503543,-67355.2965637,604067.150145,-123745.594394,1998.70166167,1977.49820584,1973.84988019,2045.68982823,2140.701682,2058.55930295,2069.31333879,1971.90672041,2058.05369133
37,2094.6955867,2055.92071936,3446.71897992,2062.46217036,2046.48579472,2005.8205326,39415.8803674,3545.52763489,2149.98743887,-3785911.55293,266883.343763,52943.0985186,42067.6757101,2054.59449781,2106.4899949,2015.0631592,1908.8634083,1930.08224148,1987.7172375,1983.02455502,2111.38561005,2091.1983672,2068.31532705,2083.04271495,73920.3000416,1013533.60361,-150700.392451,-899744.686229,-480513.608016,1983.94504807,2098.51710008,2029.92456379,1983.40677359,2052.09415929,1708251.06174,453457.310868,7247.3688562,-164295.197309,2019.94952885,1974.57709741,2038.26612854,2073.14413308,2102.37436835,2073.14123603,2141.16378387,2021.20042007,2022.1052784
38,2074.5666437,2040.83231305,3496.74399749,2002.07281088,2084.61791192,1985.46636076,40183.2205404,3524.84614261,2135.16526196,786886.666042,44628.1743779,161320.409285,-332929.44719,2038.6102938,2076.85896989,2026.05466194,1962.79750057,2013.61953471,2036.51105384,2010.14238672,2121.31938182,2071.65819765,2058.0272227,2044.81748127,46358.38714,10750.6110666,-550244.361861,-931456.15494,-59516.9377323,2047.12481218,2141.84469201,2038.7667044,2056.37715142,2075.92024108,-49233.0484202,2354168.99162,274366.54771,280462.955082,1997.42750403,1989.55312394,2037.4519279,2110.57905457,2069.40371758,2088.31984901,2068.59943818,2039.93230988,2045.994493
39,2050.8291016,2043.36748911,3517.27488987,1981.83356539,2050.55924,1977.20999807,39331.7024936,3539.4835533,2051.3644111,26045.275542,-153123.248368,-2521.3350332,32668.0767128,2054.21129367,2024.43035692,2029.31136339,2011.09406347,2056.21691574,2059.36904716,1985.08115613,2046.73217377,2048.89052846,2069.40773599,2069.32325692,204649.205891,22784.0028468,111952.84717,-397884.510026,-639588.360363,2058.71380657,2133.62435697,2068.3256627,2047.84193648,2066.52754528,-133041.765049,2289869.79416,244664.810431,290091.499795,1991.90229004,1955.79382937,2018.86072832,2016.85543725,2137.94122245,2084.94298521,2011.76581113,2038.11184831,2016.60197325
40,1979.24596627,2010.69646359,3453.03116169,2047.10567071,2082.4592218,1953.14486353,38303.5594765,3588.77190105,2054.19344751,-367404.086756,-544342.221302,-337535.832917,30049.2350334,2054.77490096,1990.28673634,2002.15816269,1904.48237414,2027.44596601,1996.36625365,1944.23074746,2054.41878144,2079.7716869,2067.9627492,2038.31884444,-51666.4563717,-105086.530442,-470876.240411,7827691.47464,-18494.5930259,2031.36496229,2145.45990942,2106.51047887,1989.81335846,2043.35740743,63479.1472386,107668.867819,66566.4658904,173773.748778,2007.9124018,1950.78503548,1996.39337322,1989.92836381,2092.11679422,2042.80088127,1981.90308017,2054.94804605,2005.93078276
41,2001.18357307,2044.81397095,3507.71167871,2081.11855398,2054.69144128,1963.07641393,37133.0163458,3434.89727243,2101.8363009,-27523.8616509,-521980.603157,-700210.566709,-2756244.94649,1993.61502697,2024.49469579,2005.18585264,1871.94467065,2003.05468061,2030.75881746,1938.9744111,2052.27590252,2088.92348703,2028.21525915,2013.54116889,-65438.472464,-203547.740469,328536.179531,127488.92976,149420.646552,2053.24079126,2162.51836999,2084.55131442,2050.16169801,2042.47047245,-128667.046635,-122660.435132,90369.9367627,6207.00945836,2032.56865343,1981.90861381,2021.63730881,2022.74013451,2021.60789312,2017.19856071,2018.08917548,2090.14019921,2101.17713202
42,2053.94385422,2058.88005978,3506.35354362,2002.90261988,1963.7773993,1953.45310025,37282.7226677,3426.06713025,2091.67331159,-33375.7873103,-273082.008999,543673.857733,-68825.8896782,2013.44964632,2056.71479357,2013.24672767,1994.94534423,1985.69595278,2035.12893796,1965.3736799,2098.67343149,2029.50634627,2013.03377578,2026.38131344,-39362.3957927,112791.895175,24571.1581652,-392956.790971,-43311.8816722,2082.28976762,2072.32117556,2074.06583023,2079.62029519,2044.6960731,-132030.962076,-155587.80442,223556.072425,-5099.92709816,2027.38454745,1987.57673723,2049.49988358,1989.05480509,2054.44585479,2038.19716369,2071.76037962,2069.08846302,2073.63881308
43,2114.55783342,2043.09803539,3453.24849492,2009.36581508,1989.1546174,1953.28137205,37594.3833265,3501.55894903,2078.88145795,706524.869167,765151.390014,-105865.805337,-27691.7995388,2042.516666,2015.08373798,2046.68505421,2044.78287297,1992.03723725,2003.56698444,2014.85364102,2075.85184186,2020.72896972,2040.06490982,1990.16761155,-158934.879236,607721.406114,-286828.936061,-887180.925991,3264830.15624,2066.88458633,2022.75943493,2076.63102343,2017.15295894,1980.71945247,56614.7557752,-100049.622487,795907.957142,1903074.66792,2026.62430326,1982.13878985,2031.55972552,1956.87431355,2066.96066241,2099.51109298,2020.19202188,2009.77618182,2053.87846788
44,2083.69880951,2088.26173515,3539.14904692,2083.51357198,2032.7174582,2022.69921282,37385.0482567,3443.42451027,2071.58013145,20791.2510564,-64036.2222903,-158442.099814,-237563.785574,2025.95914178,2003.93854421,2060.63629355,1985.20098238,2030.42485301,1989.5194673,1974.35690478,2002.11646441,2048.18992772,2041.41405487,1994.96036148,209460.558272,-614237.56881,-1036077.59198,-223986.685578,-50360.3858653,2045.33423336,2075.80556202,2080.46060873,2043.73220061,1976.52289149,64544.1469962,-42453.8955853,-1487359.40333,-378586.785425,1995.24361069,1981.07867493,2019.1322813,1993.6715795,2031.28079128,2043.08029777,2048.8102076,2010.09310689,2049.85292414
45,2025.03680171,2044.63190413,3465.42408436,2117.51675306,2010.09968564,1970.6498366,38341.8103357,3455.18943879,1995.4883385,8848.95590838,-187063.801577,-247750.789174,57448.7285052,2036.27852535,2048.81011448,2038.18560923,1975.49366503,1998.52038664,1953.11361579,1915.5641081,2032.22186879,2097.61837126,2135.58863188,2056.81878485,-48237.1600031,-303958.319628,-116935.282069,55446.4021857,-882833.926076,2030.39310368,2099.60627988,2103.76302143,2116.70364589,2030.23932147,187434.299769,-192934.928377,17915.0561395,-397643.623416,1960.74365107,1985.18246258,1959.74557218,2020.22512843,2029.72710549,1982.18267807,2045.96557684,2055.84911083,2112.44277719
46,2082.45819068,1996.3633383,3382.32487366,2068.63485859,2002.33264341,1915.41325116,37963.7196616,3413.30312103,1965.90536246,177094.802094,-194203.578125,59957.8128053,-277147.597416,2070.27983176,2028.48331499,2032.53424085,2017.44192876,1939.24960568,1954.56062655,1945.66111961,2052.54721898,2091.22703585,2154.62230226,2093.27543459,-135989.325533,-627643.554686,-602370.109919,-501071.369259,148375.243367,2034.12778773,2070.64339543,2123.82769651,2060.1344681,2039.85784759,-170444.097352,-3099721.81919,-119907.044057,650701.097889,1940.27812309,1982.41006452,1982.73458455,1974.73809615,2089.32666806,1980.59659675,1984.39776308,2062.66791502,2127.83564723
47,2081.28636855,2009.48289383,3436.04290864,2038.04611088,2033.91666958,1904.33810268,37710.3408547,3480.58112959,2026.31556822,-128990.589573,42073.0553084,-577731.368589,-712432.465913,2116.14322412,2001.92774941,2038.64917253,2053.71027541,1920.58044203,1967.3970387,1996.20755776,2025.42963688,2023.86104147,2088.4550413,2072.00478053,-129401.650904,-141522.962498,-310337.511552,-31441.3402513,-1385279.01561,2045.9824746,2082.23489467,2162.21947042,1993.89254161,2046.76665396,203727.140959,-86965.1274546,24670.9575102,-122912.867849,1982.89714907,2035.2897306,1998.79830277,1974.93336852,2047.58782536,2049.05695454,1997.02083342,2075.29662117,2002.13040615
48,2015.62163989,2028.87349562,3398.46024515,2128.95566202,2018.46117578,1932.39422626,37854.9780791,3519.96416908,2065.35115553,19426.4401832,65261.0213344,714708.034235,474548.056599,2144.18342041,2015.042571,2040.00172785,1990.7762155,1991.12516716,1987.71027268,1981.41905403,1966.07850102,2009.6082736,2111.57574078,2042.71041573,-89383.8555618,-7211.4848134,164818.328791,132878.022523,-461643.932163,2002.41177613,2052.30519557,2132.61162645,1991.57109796,2009.70246416,91245.2160166,-79354.1267834,-665784.616775,-932260.98161,2015.70348917,2066.55607815,1959.14120587,1988.35780752,2017.86102688,2042.64778041,2009.8396998,2098.98605523,1998.83302261
49,1981.20486663,2026.54815066,3392.15263033,2160.87029391,1979.9483711,1977.2607243,37456.2751533,3474.93298148,2050.26854932,-175463.912139,127469.933506,69682.5689548,201407.801403,2064.74459697,2030.88577239,2030.10008092,1944.44820457,2029.85630598,1977.05881863,1975.61308136,1962.80369328,1992.82892483,2095.91490041,2079.04100029,48621.0770724,-506839.812884,203132.917231,398705.872385,-73449.6360264,2010.09005184,2069.01095137,2060.78839883,1978.65081834,2018.8879007,-116259.953447,-165169.94622,-31459.0903755,364802.98619,1933.71411026,2046.4238001,1940.4240421,1994.89778545,2025.38477026,2019.11906009,1993.06902487,2019.990097,2040.85445421
50,2000.80452195,2045.46753558,3488.48838053,2117.17805768,2042.96253154,1991.04400554,37740.8601469,3459.10471292,2056.59736789,162430.199386,58677.4436172,-44192.2398166,80787.9519201,2015.2698329,2031.93834827,1999.32852962,1975.32961231,1978.9416562,1939.10740399,2004.38943628,2040.40123116,1988.86096248,2105.02117748,2057.80462582,62940.8071476,-2285644.64312,4299494.27281,3480868.95257,200.86372754,2015.66073428,2103.58647781,2005.22830173,1968.96580464,2074.47408546,-89441.0003106,-687658.290079,-32386.9447118,-202625.197951,1964.06857647,2015.40448079,1942.97061163,2066.62215321,2012.15855707,2110.97524073,1996.44639054,2006.72272649,2095.12030035
51,2021.09232871,2083.19652185,3439.19296619,2054.06683836,2023.37191677,1975.55077401,39131.9041087,3473.5931801,2044.29586977,152353.69041,-114298.140324,170674.1813,-155912.413471,2010.86858823,2023.62400693,1992.80620461,1979.62184398,1978.83636732,1940.90096907,1996.47282336,2062.7465825,2040.70691757,2096.14386217,2011.50929709,-374732.871436,898419.410966,-272717.661854,-249509.374606,-9463344.52129,2025.59686119,2081.07468069,2038.49772016,1988.18615512,2023.25476852,125080.466479,1052355.56613,-12392.2805141,962442.55019,1998.99311256,1987.59850621,2006.11744553,2002.66581977,2042.89883518,2092.42115939,2008.26488707,2068.92502958,2062.5037817
52,2057.64286688,2085.71853297,3360.41790235,2027.7071187,1980.55279238,1970.84056795,39130.852686,3464.24647877,2033.00334366,49820.5130159,122873.144247,289407.229043,-318910.483385,2040.13131257,2011.37064638,1982.72800571,1993.45602307,1957.12452394,1995.38864067,1988.91670678,2041.34672563,2050.01776402,2060.71284134,2003.14461978,78851.0931058,124080.038901,477347.365592,36889.5020954,-95686.2179117,2067.09382627,2102.85751809,2055.44329878,2011.14358111,2063.55199637,239848.983102,-2539293.91197,2611037.08523,-102637.180996,1985.73522917,1946.53889669,1994.7792342,1960.90327588,2027.31153946,2082.8633257,2030.25445704,2042.13486803,1974.40540818
53,2093.01007858,2129.73147828,3441.87881111,2070.21785183,2016.60784601,1974.93869359,36913.2746166,3401.56093565,2068.38624045,-8443051.53574,-2143974.50865,543853.960915,-179790.428565,2109.4134018,1998.24393214,1958.32104468,2031.44857155,1941.4803815,2005.80460323,2010.40523035,2056.2901474,2068.45604248,2053.59234364,1994.00885354,54066.9448095,146432.682607,-51844.1262615,-61737.012767,-21971.8325136,2036.9964839,2108.98913437,2032.92361622,1980.52379974,2065.17838345,-78793.1432769,-460994.990225,228689.792039,52592.856807,1979.01479583,1960.47563505,1992.32847749,2040.02004793,2038.32700229,2027.20258594,2004.11331439,2045.30734267,2080.72695422
54,1987.83016157,2079.7876551,3535.68347423,2082.74622729,2022.33813782,1996.17173958,36452.5512734,3419.94906089,2112.72344942,129663.216373,675441.970803,-1327203.887,-28867.034357,2058.87030286,2022.10453962,2040.70425711,2003.67908245,1932.56648807,1972.18164915,1972.66180126,2033.66951526,2037.56838593,2084.49633461,2033.0284504,204721.618613,49206.022817,123980.401334,-250238.318121,380103.721527,1970.3387443,2089.0917183,2057.49355907,1980.19064215,2043.61910726,-159958.941215,-537203.775195,82824.400329,232475.370566,1961.36225127,1983.6575055,1974.77865353,2044.93063691,2129.18474363,1978.52849251,1981.0362319,2060.99137305,2165.86320909
55,1956.10691267,1988.21651011,3588.97476304,2039.48463441,2027.32606426,1986.64868738,38147.7463543,3479.87776343,2118.14432108,-939333.221692,300261.235312,-589223.384069,-31434.6090603,2029.91152711,2045.62220029,2114.08528495,1942.46368374,1985.21107196,1945.98326492,1923.64405022,2012.91014024,1967.67961001,2084.59238703,2067.92759541,158278.598412,65749.6186892,52649.4047348,-490607.73094,1282.66372345,1988.95455441,2015.58445131,2075.99789222,2028.50621306,2078.62680227,189899.982072,-335859.171465,-1719387.15468,154199.081999,1987.37198065,1975.95256789,1950.10350285,2043.42706222,2132.07819787,2023.85024183,2022.22198352,2059.61569506,2107.59170444
56,2039.89793561,2010.74782878,3473.03078302,2041.5256019,2004.14566977,1925.62653945,40028.3642639,3540.60674881,2100.40431169,-236255.215869,131366.672524,-3180847.33349,-88414.0576489,2032.80905966,2041.58035918,2076.02042937,1930.62855314,2030.26460807,1936.89595396,1926.66145794,2035.97042126,1995.60935879,2061.87215501,2038.91393936,50878.7320672,-285635.307797,4332823.37685,3337809.22385,-224982.296784,2054.68846369,1972.85111205,2083.92490131,2063.5632106,2064.41888924,71044.7914682,-520340.318552,1100304.78712,2419218.37052,2078.61132396,2009.0412388,1969.675194,2048.43850516,2025.69410143,2038.54500358,2086.48904307,2042.25402196,2070.87653778
57,2058.96362416,2025.92780354,3339.01945691,2014.72299759,1945.55088206,1946.09517692,39420.6415663,3472.94165055,2037.68876748,-328785.777033,2919307.37762,1115621.92179,57173.8142309,1969.5887184,2058.98375002,2028.11765084,1978.43046332,2018.11814996,1943.36867729,1955.85496948,2066.27385227,1997.4046047,2095.16108791,1984.23156147,62127.1076816,-556546.122345,-155794.833688,961906.643832,-673441.504597,2046.63751591,2000.94004196,2121.85481174,2075.19068464,2079.90895637,4172826.67119,-105376.948354,75694.0051203,1530.31517417,2073.75448047,1971.26109273,1978.26184659,2002.24484695,2007.47052785,2024.88297508,2035.90479445,2019.96173404,2029.30209363
58,2060.80487867,1955.38699297,3361.99492094,1984.95920462,1938.75356829,1962.27653115,37846.2192371,3398.8944427,2044.15043974,321474.486512,164854.363424,122465.862046,31069.8490582,2025.4993436,2047.53934228,2029.2205881,2028.02125702,2004.28439052,1930.85475187,1960.87953607,2035.93495007,1985.94876407,2056.14569355,1962.99977491,2127783.74783,811197.872232,-121561.670279,-168526.380494,251445.75451,2033.0447604,2012.89709709,2073.35110848,2045.81859327,2128.16669217,220685.047171,-66988.090891,11278.4705606,8818.36948119,1926.32852366,1945.79639312,2041.74087526,2004.12576206,2018.52235803,2036.90035621,2015.42142699,2015.36014994,1989.81587156
59,2051.4965102,1968.4492083,3390.97952496,2023.68069934,1975.73463086,1954.39384596,39494.0743967,3466.32317429,2069.14933128,162256.349458,127294.642866,150241.393107,132501.083717,2086.34113973,2041.89227687,2059.02018221,1995.41361446,2001.83309283,1924.03217084,1928.06613361,1986.57236191,2003.22672372,1995.26194648,2020.55492656,66027.342495,58286.8073766,-87956.9619538,-220847.268852,443518.718916,2057.24375677,2078.96082857,1999.60111815,2041.26973502,2123.61360334,-92786.6037964,-125164.681979,142197.441755,-11611.4454782,1928.05055149,1902.48337726,1964.50542336,1998.08875408,2040.14151467,1994.42122133,2057.61618899,2019.7613442,2041.20726011
60,2058.50406405,2088.60153453,3408.02438514,2060.20315962,2017.49021958,1927.67836351,39715.4897106,3502.57154796,2059.60162115,646424.814274,-235844.731404,-421203.230619,-776201.09897,2041.45001684,2063.81772397,2035.58202189,1979.27648839,1939.63872989,1958.90874864,1926.92400103,1972.53441442,2040.49897259,1970.21247265,2046.30012074,47670.4420903,-903754.576958,-74500.2741422,1027201.40097,-150400.143714,2073.11720805,2140.27718438,2044.42419445,2051.84595438,2074.12206143,-38273.1405282,710600.309637,-131581.387634,-73444.7551562,1962.3519103,1921.00166717,1871.57872215,1946.83717347,2117.33676292,2015.01947419,2050.60774903,2034.60377469,2134.78381867
61,2096.86975406,2079.32017467,3475.96785994,2065.53394923,2036.78274205,1913.48136114,37292.4125171,3390.67324062,2101.57776703,-347716.339694,-185192.254111,-855898.878869,-31862.6067841,1993.53042048,2026.747207,1996.81549185,1939.51523079,1879.38561132,2016.68002122,1941.2105562,1941.00711549,2050.63741899,1998.8711694,2014.19601802,284287.886762,486235.991193,421981.473301,-470392.791555,-153946.57567,2072.04572373,2039.08307936,2052.29636602,1995.7002601,2036.09890756,-428105.378279,-84810.7995757,89882.8855476,-44909.7396688,1939.78887973,1973.1307885,1909.99325052,1959.68613786,2129.07545699,2070.06018237,2012.80192395,2009.02813208,2063.81680622
62,2106.17165889,2021.06081088,3570.07318582,2070.79252625,2014.0946574,1906.74475269,37165.5385342,3357.48860822,2082.33894973,-124378.808534,-93934.1363591,-826095.951548,-31458.0436713,1994.05393125,2027.5502054,2005.52920469,1944.72305601,1919.29545197,2009.1401881,1945.56097912,1983.41988428,2028.8418752,2059.47768675,2020.464834,2386481.22439,-194452.98249,306326.273606,-91821.2202634,-314158.383162,2010.06621592,2005.59725624,2043.00876031,1996.32350861,2022.72723172,-2296965.57077,-35119.7188933,-738744.477204,-563683.65136,1959.43566555,1978.04893392,1962.69050923,1990.95244618,2017.50067583,2043.91837802,2009.51077694,1990.20415915,1981.56274856
63,2042.88424297,2079.05882964,3497.8307821,2041.72724669,1971.91948936,1959.8784646,38993.8658472,3452.0855951,2084.66382062,-256810.881183,-631750.007331,-489877.307967,-62495.719024,2005.82663399,2039.54048381,2003.121725,1999.34584069,1981.98038789,1950.59255924,1954.06160237,2040.34347834,2055.14694607,2029.12547914,1979.17605645,1093525.96683,-43626.5075553,1427694.91323,-5775517.52306,-143739.521364,1990.32369612,2081.01498744,2051.44708479,2008.64169774,2046.56739593,106724.515369,-30917.9071719,-72608.260157,289082.50147,1972.62900616,1978.11261907,1914.32304388,1994.26589298,2033.03282954,1995.20675148,2025.40684945,1999.83900334,2055.39123256
64,2028.82140711,2096.1635409,3461.49579809,2002.93347014,1961.93070566,2003.54038327,39530.1808261,3517.18774096,2086.3906828,323607.556757,190113.967308,398777.542819,-41126.9093606,2032.40149934,2032.37531392,1980.37953993,1994.7484304,1986.79786963,1895.23123969,1886.38546621,2025.8622491,2070.50838018,2012.8447855,1974.92523303,95108.1876984,491668.789331,22088.3892791,236865.217358,-146678.495049,2030.73408062,2060.92966286,2049.19335763,2025.55059413,2057.67548691,87449.8632618,-37753.3260861,-68889.0378186,11296416.1872,1973.58063622,1917.5998244,1929.53835057,1993.78166699,2119.8150197,1963.27291788,2016.02573256,2024.62659055,2073.8689218
65,2041.67782273,2022.54582109,3500.78467699,2039.83011249,1942.12324268,2014.90144137,37590.8838872,3454.95445748,2039.08466713,-141164.145405,-141840.57236,172789.604291,105066.683469,2053.64372556,2021.43019781,1983.85541761,1991.80880507,1960.19908123,1920.79559363,1901.55882915,1983.42508532,2076.28360347,1995.28376233,2009.26007473,110583.64794,-9784.33022828,53627.8084341,171641.982529,204194.815007,2032.86344304,2073.29715113,2084.87923978,1998.565429,2028.55804171,-348818.724492,-96634.0467873,-287359.451273,-111120.777491,1960.88206817,1949.96537165,1987.97119914,2015.49488697,2060.4733059,1984.94748209,2048.78810038,2050.26111659,2015.13427414
66,2010.90032122,2016.88362269,3412.67093753,2029.52156116,1953.28453404,1964.76204639,38195.9039409,3436.50261983,2026.75139318,-98890.0154144,178141.133254,2561437.58576,34484.8457172,2009.74465899,2037.30998703,2001.77218454,1972.40989054,1965.96272099,1925.71002705,1986.30330256,1988.73402581,2017.73221524,2007.52701198,2046.46289795,138384.766111,180364.068278,420794.154378,-1054084.8791,-581688.010037,2003.8772271,2082.42462522,2038.96623639,1989.4470723,2011.65100533,110824.60742,-166124.302531,-396805.852933,-88422.354585,1964.7171359,1997.79813715,1946.72843242,2084.99272948,2029.24088182,1998.33373785,2004.02346937,2034.69746112,2011.54065601
67,2017.62229841,1980.66269518,3434.2349751,2035.61360395,2032.95058659,1939.5650396,38269.5000481,3422.92175526,2056.82560401,-712040.758353,-17410.9767448,-504621.783478,60393.5908639,2044.9187575,2047.84102133,1979.54692459,2022.91937663,1946.66993281,1930.63409226,1981.68298288,2042.64674837,2031.85371161,2064.30727917,2072.53885564,-139972.697191,-294020.063978,65422.5984638,757351.226091,80536.4886611,1983.20490361,2030.57999479,2026.57345438,2029.78191551,2065.9762005,37053.7066345,3504579.82065,38000.7515337,-240695.8478,1934.2839558,1940.51024174,1955.65517908,2068.67380912,2062.21954599,2023.99431354,2008.41915783,1971.24242304,2036.42197422
